eco:b0008	ec:2.2.1.2
eco:b0114	ec:1.2.4.1
eco:b0115	ec:2.3.1.12
eco:b0116	ec:1.8.1.4
eco:b0118	ec:4.2.1.3
eco:b0118	ec:4.2.1.99
eco:b0351	ec:1.2.1.10
eco:b0356	ec:1.1.1.284
eco:b0356	ec:1.1.1.1
eco:b0474	ec:2.7.4.3
eco:b0485	ec:3.5.1.2
eco:b0720	ec:2.3.3.1
eco:b0723	ec:1.3.5.1
eco:b0723	ec:1.3.5.4
eco:b0724	ec:1.3.5.1
eco:b0724	ec:1.3.5.4
eco:b0726	ec:1.2.4.2
eco:b0727	ec:2.3.1.61
eco:b0728	ec:6.2.1.5
eco:b0729	ec:6.2.1.5
eco:b0733	ec:1.10.3.14
eco:b0734	ec:1.10.3.14
eco:b0755	ec:5.4.2.11
eco:b0767	ec:3.1.1.31
eco:b0902	ec:1.97.1.4
eco:b0903	ec:2.3.1.54
eco:b0978	ec:1.10.3.14
eco:b0979	ec:1.10.3.14
eco:b1101	ec:2.7.1.199
eco:b1136	ec:1.1.1.42
eco:b1241	ec:1.2.1.10
eco:b1241	ec:1.1.1.1
eco:b1276	ec:4.2.1.3
eco:b1297	ec:6.3.1.11
eco:b1380	ec:1.1.1.28
eco:b1478	ec:1.1.1.1
eco:b1479	ec:1.1.1.38
eco:b1524	ec:3.5.1.2
eco:b1602	ec:1.6.1.2
eco:b1602	ec:7.1.1.1
eco:b1603	ec:1.6.1.2
eco:b1603	ec:7.1.1.1
eco:b1611	ec:4.2.1.2
eco:b1612	ec:4.2.1.2
eco:b1621	ec:2.7.1.199
eco:b1621	ec:2.7.1.208
eco:b1676	ec:2.7.1.40
eco:b1702	ec:2.7.9.2
eco:b1723	ec:2.7.1.11
eco:b1761	ec:1.4.1.4
eco:b1779	ec:1.2.1.12
eco:b1812	ec:2.6.1.85
eco:b1817	ec:2.7.1.191
eco:b1849	ec:2.1.2.2
eco:b1852	ec:1.1.1.49
eco:b1852	ec:1.1.1.363
eco:b1854	ec:2.7.1.40
eco:b2029	ec:1.1.1.44
eco:b2029	ec:1.1.1.343
eco:b2097	ec:4.1.2.13
eco:b2133	ec:1.1.5.12
eco:b2276	ec:7.1.1.2
eco:b2277	ec:7.1.1.2
eco:b2278	ec:7.1.1.2
eco:b2279	ec:7.1.1.2
eco:b2280	ec:7.1.1.2
eco:b2281	ec:7.1.1.2
eco:b2282	ec:7.1.1.2
eco:b2283	ec:7.1.1.2
eco:b2284	ec:7.1.1.2
eco:b2285	ec:7.1.1.2
eco:b2286	ec:7.1.1.2
eco:b2287	ec:7.1.1.2
eco:b2288	ec:7.1.1.2
eco:b2296	ec:2.7.2.1
eco:b2297	ec:2.3.1.8
eco:b2416	ec:2.7.3.9
eco:b2463	ec:1.1.1.40
eco:b2464	ec:2.2.1.2
eco:b2465	ec:2.2.1.1
eco:b2779	ec:4.2.1.11
eco:b2914	ec:5.3.1.6
eco:b2925	ec:4.1.2.13
eco:b2926	ec:2.7.2.3
eco:b2935	ec:2.2.1.1
eco:b2976	ec:2.3.3.9
eco:b3114	ec:2.3.1.54
eco:b3115	ec:2.7.2.15
eco:b3212	ec:1.4.1.13
eco:b3213	ec:1.4.1.13
eco:b3236	ec:1.1.1.37
eco:b3386	ec:5.1.3.1
eco:b3403	ec:4.1.1.49
eco:b3612	ec:5.4.2.12
eco:b3732	ec:7.1.2.2
eco:b3732	ec:7.2.2.1
eco:b3734	ec:7.1.2.2
eco:b3734	ec:7.2.2.1
eco:b3870	ec:6.3.1.2
eco:b3916	ec:2.7.1.11
eco:b3919	ec:5.3.1.1
eco:b3925	ec:3.1.3.11
eco:b3951	ec:2.3.1.54
eco:b3952	ec:1.97.1.4
eco:b3956	ec:4.1.1.31
eco:b3962	ec:1.6.1.1
eco:b4014	ec:2.3.3.9
eco:b4015	ec:4.1.3.1
eco:b4025	ec:5.3.1.9
eco:b4090	ec:5.3.1.6
eco:b4122	ec:4.2.1.2
eco:b4153	ec:1.3.5.4
eco:b4154	ec:1.3.5.4
eco:b4232	ec:3.1.3.11
eco:b4395	ec:5.4.2.12
